"Match Id","Series Id","Event Name","Map Name","Team 1 Id","Team 1 Name","Team 2 Id","Team 2 Name","Team 1 Score","Team 2 Score","Win Condition","Date","Team 1 Player Ids","Team 2 Player Ids","Total Count"
29916,14565,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Ascent",287,"F4Q",4118,"AGAiN",13,2,"standard","2021-07-04T00:00:00.000Z","[380,380,380,701,701,701,701,701,2009,2009,2009,2009,2009,2215,2215,2215,2215,2215,2368,2368,2368,2368,2368,380,380]","[15733,15732,15734,2788,6603,15733,15732,15734,2788,6603,15733,15732,15734,2788,6603,15733,15732,15734,2788,6603,15733,15732,15734,2788,6603]",4888
29925,14568,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Icebox",4116,"Alpha Six Gaming",4117,"PM",13,9,"standard","2021-07-04T00:00:00.000Z","[12282,6619,6619,6619,6619,6619,6623,6623,6623,6623,6623,10180,10180,10180,10180,10180,15727,15727,15727,15727,15727,12282,12282,12282,12282]","[15731,15731,15729,15730,15728,8058,15731,15729,15730,15728,8058,15731,15729,15730,15728,8058,15731,15729,15730,15728,8058,15729,15730,15728,8058]",4888
29915,14565,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Haven",287,"F4Q",4118,"AGAiN",13,8,"standard","2021-07-04T00:00:00.000Z","[2215,380,380,380,380,380,2009,2009,2009,2009,2009,2215,2215,2215,2215,2368,2368,2368,2368,2368,701,701,701,701,701]","[2788,15734,15733,6603,15732,2788,15734,15733,6603,15732,2788,15734,15733,6603,15732,15734,15733,6603,15732,2788,15734,15733,6603,15732,2788]",4888
29924,14568,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Split",4116,"Alpha Six Gaming",4117,"PM",13,3,"standard","2021-07-04T00:00:00.000Z","[6623,6619,6619,6619,6619,6619,10180,10180,10180,10180,10180,12282,12282,12282,12282,12282,15727,15727,15727,15727,15727,6623,6623,6623,6623]","[8058,15731,15730,15728,15729,8058,15731,15730,15728,15729,8058,15731,15730,15728,15729,8058,15731,15730,15728,15729,8058,15731,15730,15728,15729]",4888
29893,14557,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Breeze",639,"TNL Esports",4113,"DFR",13,3,"standard","2021-07-04T00:00:00.000Z","[443,315,315,315,315,315,2240,2240,2240,2240,2240,12341,12341,12341,12341,12341,1199,1199,1199,1199,1199,443,443,443,443]","[6714,15719,15718,10178,15717,6714,15719,15718,10178,15717,6714,15719,15718,10178,15717,6714,15719,15718,10178,15717,6714,15719,15718,10178,15717]",4888
29932,14570,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Split",1482,"Gehenna Sweepers",2387,"Mujig 100su",9,13,"standard","2021-07-04T00:00:00.000Z","[6595,6595,6595,6595,6595,6596,6596,6596,6596,6596,15738,15738,15738,15738,15738,679,679,679,679,679,6549,6549,6549,6549,6549]","[6747,6744,15739,10182,10183,6747,6744,15739,10182,10183,6747,6744,15739,10182,10183,6747,6744,15739,10182,10183,6747,6744,15739,10182,10183]",4888
29887,14555,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Split",1465,"RYU Gaming",594,"BE_INFAMOUS",13,11,"standard","2021-07-04T00:00:00.000Z","[6711,6711,8075,8075,8075,8075,8075,6715,6715,6715,6715,6715,15714,15714,15714,15714,15714,12361,12361,12361,12361,12361,6711,6711,6711]","[1842,1823,1800,5736,1842,3101,1823,1800,5736,1842,3101,1823,1800,5736,1842,3101,1823,1800,5736,1842,3101,1823,1800,5736,3101]",4888
29941,14573,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Split",4120,"GochuGaru",4119,"Bë přø",9,13,"standard","2021-07-04T00:00:00.000Z","[478,6690,6690,6690,6690,6690,4229,4229,4229,4229,4229,8382,8382,8382,8382,8382,2544,2544,2544,2544,2544,478,478,478,478]","[15737,8076,6600,15735,15736,15737,8076,6600,15735,15736,15737,8076,6600,15735,15736,15737,8076,6600,15735,15736,15737,8076,6600,15735,15736]",4888
29931,14570,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Haven",1482,"Gehenna Sweepers",2387,"Mujig 100su",13,2,"standard","2021-07-04T00:00:00.000Z","[6549,679,679,679,679,679,15738,15738,15738,15738,15738,6596,6549,6596,6596,6596,6596,6595,6595,6595,6595,6549,6595,6549,6549]","[10182,15739,10183,10182,6747,6744,15739,10183,10182,6747,6744,15739,6744,10183,10182,6747,6744,15739,10183,10182,6747,6747,6744,15739,10183]",4888
29892,14557,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Icebox",639,"TNL Esports",4113,"DFR",13,9,"standard","2021-07-04T00:00:00.000Z","[12341,315,315,315,315,315,1199,1199,1199,1199,1199,443,443,443,443,443,2240,2240,2240,2240,2240,12341,12341,12341,12341]","[10178,15719,15718,15717,6714,10178,15719,15718,15717,6714,10178,15719,15718,15717,6714,10178,15719,15718,15717,6714,10178,15719,15718,15717,6714]",4888
29922,14567,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Split",4118,"AGAiN",4116,"Alpha Six Gaming",7,13,"standard","2021-07-04T00:00:00.000Z","[15734,2788,2788,2788,2788,2788,6603,6603,6603,6603,6603,15733,15733,15733,15733,15733,15734,15734,15734,15734,15732,15732,15732,15732,15732]","[10180,15727,12282,6623,10180,6619,15727,12282,6623,10180,6619,15727,12282,6623,10180,6619,15727,12282,6623,6619,15727,12282,6623,10180,6619]",4888
29886,14555,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Haven",1465,"RYU Gaming",594,"BE_INFAMOUS",13,5,"standard","2021-07-04T00:00:00.000Z","[6711,6711,15714,15714,15714,15714,15714,12361,12361,12361,12361,12361,6715,6715,6715,6715,6715,8075,8075,8075,8075,8075,6711,6711,6711]","[5736,3101,1800,1823,1842,3101,5736,1800,1823,1842,3101,5736,1800,1823,1842,3101,5736,1800,1823,1842,3101,5736,1800,1823,1842]",4888
29940,14573,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Ascent",4120,"GochuGaru",4119,"Bë přø",9,13,"standard","2021-07-04T00:00:00.000Z","[478,8382,8382,8382,8382,8382,4229,4229,4229,4229,4229,6690,6690,6690,6690,6690,2544,2544,2544,2544,2544,478,478,478,478]","[15736,6600,8076,15735,15736,15737,6600,8076,15735,15736,15737,6600,8076,15735,15736,15737,6600,8076,15735,15736,15737,6600,8076,15735,15737]",4888
29913,14564,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Bind",287,"F4Q",4117,"PM",13,3,"standard","2021-07-04T00:00:00.000Z","[380,380,380,701,701,701,701,701,2009,2009,2009,2009,2009,2215,2215,2215,2215,2215,2368,2368,2368,2368,2368,380,380]","[15731,8058,15729,15731,15728,15730,8058,15729,15731,15728,15730,8058,15729,15731,15728,15730,8058,15729,15731,15728,15730,8058,15729,15728,15730]",4888
29877,14552,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Ascent",3043,"GoNGo Prince",4111,"Floma Gaming",13,4,"standard","2021-07-04T00:00:00.000Z","[3084,364,364,364,364,364,6773,6773,6773,6773,6773,2662,2662,2662,2662,2662,3084,3084,3084,3084,3060,3060,3060,3060,3060]","[12342,15716,15715,12343,12342,10177,15716,15715,12343,12342,10177,15716,15715,12343,12342,10177,15716,15715,12343,10177,15716,15715,12343,12342,10177]",4888
29921,14567,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Ascent",4118,"AGAiN",4116,"Alpha Six Gaming",3,13,"standard","2021-07-04T00:00:00.000Z","[15734,2788,2788,2788,2788,2788,15733,15733,15733,15733,15733,15732,15734,15732,15732,15732,15732,6603,6603,6603,6603,6603,15734,15734,15734]","[12282,15727,12282,6623,10180,6619,15727,12282,6623,10180,6619,15727,10180,12282,6623,10180,6619,15727,12282,6623,10180,6619,6623,15727,6619]",4888
29930,14570,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Ascent",1482,"Gehenna Sweepers",2387,"Mujig 100su",7,13,"standard","2021-07-04T00:00:00.000Z","[6596,679,679,679,679,679,6549,6549,6549,6549,6549,15738,15738,15738,15738,15738,6595,6595,6595,6595,6595,6596,6596,6596,6596]","[15739,15739,10183,10182,6747,6744,15739,10183,10182,6747,6744,15739,10183,10182,6747,6744,15739,10183,10182,6747,6744,10183,10182,6747,6744]",4888
29939,14573,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Bind",4120,"GochuGaru",4119,"Bë přø",13,2,"standard","2021-07-04T00:00:00.000Z","[478,8382,8382,8382,8382,8382,6690,6690,6690,6690,6690,4229,4229,4229,4229,4229,2544,2544,2544,2544,2544,478,478,478,478]","[15737,6600,8076,15735,15736,15737,6600,8076,15735,15736,15737,6600,8076,15735,15736,15737,6600,8076,15735,15736,15737,6600,8076,15735,15736]",4888
29891,14557,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Bind",639,"TNL Esports",4113,"DFR",11,13,"standard","2021-07-04T00:00:00.000Z","[2240,2240,315,315,315,315,315,443,443,443,443,443,1199,1199,1199,1199,1199,12341,12341,12341,12341,12341,2240,2240,2240]","[15718,6714,15719,15717,10178,15718,6714,15719,15717,10178,15718,6714,15719,15717,10178,15718,6714,15719,15717,10178,15718,6714,15719,15717,10178]",4888
29876,14552,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Haven",3043,"GoNGo Prince",4111,"Floma Gaming",13,2,"standard","2021-07-04T00:00:00.000Z","[6773,6773,6773,6773,6773,3084,3084,3084,3084,3084,2662,2662,364,2662,2662,2662,3060,3060,3060,3060,3060,364,364,364,364]","[10177,12342,12343,15715,15716,10177,12342,12343,15715,15716,10177,12342,15716,12343,15715,15716,10177,12342,12343,15715,15716,10177,12342,12343,15715]",4888
29912,14564,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Split",287,"F4Q",4117,"PM",13,2,"standard","2021-07-04T00:00:00.000Z","[380,380,380,380,2215,2215,2215,2215,2215,2009,2009,2009,2009,2009,2368,2368,2368,2368,2368,701,701,701,701,701,380]","[15731,15728,15729,8058,15731,15730,15728,15729,8058,15731,15730,15728,15729,8058,15731,15730,15728,15729,8058,15731,15730,15728,15729,8058,15730]",4888
29885,14555,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Breeze",1465,"RYU Gaming",594,"BE_INFAMOUS",8,13,"standard","2021-07-04T00:00:00.000Z","[15714,6711,6711,6711,6711,6711,12361,12361,12361,12361,12361,6715,6715,6715,6715,6715,8075,8075,8075,8075,8075,15714,15714,15714,15714]","[1800,1842,3101,5736,1823,1800,1842,3101,5736,1823,1800,1842,3101,5736,1823,1800,1842,3101,5736,1823,1800,1842,3101,5736,1823]",4888
29929,14569,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Haven",4119,"Bë přø",1482,"Gehenna Sweepers",9,13,"standard","2021-07-04T00:00:00.000Z","[15735,6600,6600,6600,6600,6600,8076,8076,8076,8076,8076,15737,15737,15737,15737,15737,15736,15736,15736,15736,15736,15735,15735,15735,15735]","[6549,15738,6596,679,6595,6549,15738,6596,679,6595,6549,15738,6596,679,6595,6549,15738,6596,679,6595,6549,15738,6596,679,6595]",4888
29910,14563,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Icebox",287,"F4Q",4116,"Alpha Six Gaming",13,10,"standard","2021-07-04T00:00:00.000Z","[701,380,380,380,380,380,2009,2009,2009,2009,2009,2368,2368,2368,2368,2368,701,701,701,701,2215,2215,2215,2215,2215]","[6623,15727,12282,10180,6619,6623,15727,12282,10180,6619,6623,15727,12282,10180,6619,6623,15727,12282,10180,6619,15727,12282,10180,6619,6623]",4888
29874,14551,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Icebox",3043,"GoNGo Prince",1465,"RYU Gaming",13,9,"standard","2021-07-04T00:00:00.000Z","[2662,6773,6773,6773,6773,6773,3084,3084,3084,3084,3084,3060,3060,3060,3060,3060,364,364,364,364,364,2662,2662,2662,2662]","[15714,6711,6715,8075,12361,15714,6711,6715,8075,12361,15714,6711,6715,8075,12361,15714,6711,6715,8075,12361,15714,6711,6715,8075,12361]",4888
29918,14566,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Haven",4118,"AGAiN",4117,"PM",16,18,"standard","2021-07-04T00:00:00.000Z","[6603,15734,15734,15734,15734,15734,15733,2788,15733,15733,15733,15733,6603,6603,6603,6603,15732,15732,15732,15732,15732,2788,2788,2788,2788]","[15730,15729,15728,8058,15730,15731,8058,15731,15728,15729,15730,15731,8058,15728,15729,15731,8058,15728,15729,15730,15731,8058,15728,15729,15730]",4888
29928,14569,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Icebox",4119,"Bë přø",1482,"Gehenna Sweepers",11,13,"standard","2021-07-04T00:00:00.000Z","[15736,6600,6600,6600,6600,6600,15737,15737,15737,15737,15737,15736,15736,15736,15736,15735,15735,15735,15735,15735,8076,8076,8076,8076,8076]","[6596,15738,6596,6549,6595,679,15738,6596,6549,6595,679,15738,6549,6595,679,15738,6596,6549,6595,679,15738,6596,6549,6595,679]",4888
29937,14572,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Bind",4120,"GochuGaru",2387,"Mujig 100su",13,6,"standard","2021-07-04T00:00:00.000Z","[478,8382,8382,8382,8382,8382,4229,4229,4229,4229,4229,6690,6690,6690,6690,6690,2544,2544,2544,2544,2544,478,478,478,478]","[10183,6744,6747,10182,10183,15739,6744,6747,10182,10183,15739,6744,6747,10182,10183,15739,6744,6747,10182,10183,15739,6744,6747,10182,15739]",4888
29895,14558,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Haven",639,"TNL Esports",4114,"Young&Old",13,5,"standard","2021-07-04T00:00:00.000Z","[315,1199,1199,1199,1199,1199,12341,12341,12341,12341,12341,443,443,443,443,443,2240,2240,2240,2240,2240,315,315,315,315]","[15723,15722,6555,15720,15721,15723,15722,6555,15720,15721,15723,15722,6555,15720,15721,15723,15722,6555,15720,15721,15723,15722,6555,15720,15721]",4888
29883,14554,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Split",594,"BE_INFAMOUS",4111,"Floma Gaming",13,6,"standard","2021-07-04T00:00:00.000Z","[1800,1800,1800,1800,1800,1823,1823,1823,1823,1823,3101,3101,3101,3101,3101,5736,5736,5736,5736,5736,1842,1842,1842,1842,1842]","[15716,15715,12342,12343,10177,15716,15715,12342,12343,10177,15716,15715,12342,12343,10177,15716,15715,12342,12343,10177,15716,15715,12342,12343,10177]",4888
29904,14561,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Bind",4113,"DFR",4115,"Team Credit",13,2,"standard","2021-07-04T00:00:00.000Z","[6714,10178,10178,10178,10178,10178,15718,15718,15718,15718,15718,15719,15719,15719,15719,15719,15717,15717,15717,15717,15717,6714,6714,6714,6714]","[15725,8186,15724,15725,10190,15726,8186,15724,15725,10190,15726,8186,15724,15725,10190,15726,8186,15724,15725,10190,15726,8186,15724,10190,15726]",4888
29919,14566,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Split",4118,"AGAiN",4117,"PM",9,13,"standard","2021-07-04T00:00:00.000Z","[6603,6603,6603,15733,15733,15733,15733,15733,15734,15734,15734,15734,15734,15732,15732,15732,15732,15732,2788,2788,2788,2788,2788,6603,6603]","[15728,15730,15731,8058,15728,15729,15730,15731,8058,15728,15729,15730,15731,8058,15728,15729,15730,15731,8058,15728,15729,15730,15731,8058,15729]",4888
29936,14572,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Split",4120,"GochuGaru",2387,"Mujig 100su",13,6,"standard","2021-07-04T00:00:00.000Z","[4229,478,478,478,478,478,2544,2544,2544,2544,2544,6690,6690,6690,6690,6690,8382,8382,8382,8382,8382,4229,4229,4229,4229]","[6744,15739,10183,10182,6747,6744,15739,10183,10182,6747,6744,15739,10183,10182,6747,6744,15739,10183,10182,6747,6744,15739,10183,10182,6747]",4888
29927,14569,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Ascent",4119,"Bë přø",1482,"Gehenna Sweepers",13,6,"standard","2021-07-04T00:00:00.000Z","[15735,6600,6600,6600,6600,6600,8076,8076,8076,8076,8076,15737,15737,15737,15737,15737,15736,15736,15736,15736,15736,15735,15735,15735,15735]","[15738,679,6549,6595,15738,6596,679,6549,6595,15738,6596,679,6549,6595,15738,6596,679,6549,6595,15738,6596,6596,679,6549,6595]",4888
29909,14563,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Ascent",287,"F4Q",4116,"Alpha Six Gaming",16,14,"standard","2021-07-04T00:00:00.000Z","[2368,2368,2215,2215,2215,2215,2215,701,701,701,701,701,2009,2009,2009,2009,2009,380,2368,380,380,380,380,2368,2368]","[12282,6619,10180,15727,6623,12282,6619,10180,15727,6623,12282,6619,10180,15727,6623,12282,6619,10180,15727,15727,6623,12282,6619,6623,10180]",4888
29903,14561,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Icebox",4113,"DFR",4115,"Team Credit",13,5,"standard","2021-07-04T00:00:00.000Z","[6714,6714,6714,6714,10178,10178,10178,10178,10178,15718,15718,15718,15718,15718,15719,15719,15719,15719,15719,15717,15717,15717,15717,6714,15717]","[15725,10190,15724,8186,15726,15725,10190,15724,8186,15726,15725,10190,15724,8186,15726,15725,10190,15724,8186,15726,15725,15724,10190,15726,8186]",4888
29894,14558,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Bind",639,"TNL Esports",4114,"Young&Old",13,7,"standard","2021-07-04T00:00:00.000Z","[315,315,315,315,315,443,443,443,443,443,1199,1199,1199,1199,1199,12341,12341,12341,12341,12341,2240,2240,2240,2240,2240]","[15723,15722,15721,15720,6555,15723,15722,15721,15720,6555,15723,15722,15721,15720,6555,15723,15722,15721,15720,6555,15723,15722,15721,15720,6555]",4888
29873,14551,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Ascent",3043,"GoNGo Prince",1465,"RYU Gaming",13,6,"standard","2021-07-04T00:00:00.000Z","[3060,6773,6773,6773,6773,6773,3084,3084,3084,3084,3084,3060,3060,3060,3060,2662,2662,2662,2662,2662,364,364,364,364,364]","[15714,6711,12361,15714,8075,6715,6711,12361,15714,8075,6715,6711,12361,8075,6715,6711,12361,15714,8075,6715,6711,12361,15714,8075,6715]",4888
29882,14554,"VCT Korea 2021 - Stage 3 - Challengers - Open Qualifier","Haven",594,"BE_INFAMOUS",4111,"Floma Gaming",13,4,"standard","2021-07-04T00:00:00.000Z","[1800,1823,1823,1823,1823,1823,1842,1842,1842,1842,1842,3101,3101,3101,3101,3101,5736,5736,5736,5736,5736,1800,1800,1800,1800]","[15716,12342,12343,10177,15715,15716,12342,12343,10177,15715,15716,12342,12343,10177,15715,15716,12342,12343,10177,15715,15716,12342,12343,10177,15715]",4888
29385,14273,"VCT North America 2021 - Stage 3 Challengers 1 - Open Qualifier","Ascent",305,"100 Thieves",63,"Noble",13,8,"standard","2021-07-04T00:00:00.000Z","[763,10253,10253,10253,10253,212,212,212,212,212,763,763,763,763,1132,1132,1132,1132,1132,355,355,355,355,355,10253]","[3581,2876,3581,3212,3875,905,2876,3581,3212,3875,905,2876,3212,3875,905,2876,3581,3212,3875,905,2876,3581,3212,3875,905]",4888
29384,14273,"VCT North America 2021 - Stage 3 Challengers 1 - Open Qualifier","Icebox",305,"100 Thieves",63,"Noble",9,13,"standard","2021-07-03T00:00:00.000Z","[355,212,212,212,212,10253,10253,10253,10253,10253,355,355,355,355,1132,1132,1132,1132,1132,763,763,763,763,763,212]","[3212,2876,3212,905,3581,3875,2876,3212,905,3581,3875,2876,905,3581,3875,2876,3212,905,3581,3875,2876,3212,905,3581,3875]",4888
29382,14272,"VCT North America 2021 - Stage 3 Challengers 1 - Open Qualifier","Haven",75,"Team Envy",215,"T1",13,0,"standard","2021-07-03T00:00:00.000Z","[398,398,398,398,398,2483,2483,2483,2483,2483,2398,2398,2398,2398,2398,2841,2841,2841,2841,2841,3211,3211,3211,3211,3211]","[7800,3773,1038,2464,474,7800,3773,1038,2464,474,7800,3773,1038,2464,474,7800,3773,1038,2464,474,7800,3773,1038,2464,474]",4888
29206,14212,"VCT Brazil 2021 - Stage 3 Challengers 1","Icebox",580,"Gamelanders Blue",319,"Havan Liberty",13,6,"standard","2021-07-03T00:00:00.000Z","[81,81,81,81,81,2195,2195,2195,2195,2195,1427,1427,1427,1427,1427,5810,5810,5810,5810,5810,2942,2942,2942,2942,2942]","[4745,2103,2054,2927,986,4745,2103,2054,2927,986,4745,2103,2054,2927,986,4745,2103,2054,2927,986,4745,2103,2054,986,2927]",4888
29383,14273,"VCT North America 2021 - Stage 3 Challengers 1 - Open Qualifier","Haven",305,"100 Thieves",63,"Noble",13,9,"standard","2021-07-03T00:00:00.000Z","[212,212,212,212,212,789,789,789,789,789,355,355,355,355,355,1132,1132,1132,1132,1132,763,763,763,763,763]","[905,2876,3581,3875,3212,905,2876,3581,3875,3212,905,2876,3581,3875,3212,905,2876,3581,3875,3212,905,2876,3581,3875,3212]",4888
29381,14272,"VCT North America 2021 - Stage 3 Challengers 1 - Open Qualifier","Bind",75,"Team Envy",215,"T1",13,10,"standard","2021-07-03T00:00:00.000Z","[2398,398,398,398,398,398,2841,2841,2841,2841,2841,2398,2398,2398,2398,2483,2483,2483,2483,2483,3211,3211,3211,3211,3211]","[7800,474,1038,7800,3773,2464,474,1038,7800,3773,2464,474,1038,3773,2464,474,1038,7800,3773,2464,474,1038,7800,3773,2464]",4888
29112,14179,"VCT LATAM South 2021 - Stage 3 Challengers 1","Bind",683,"9z Team",976,"KRÜ Esports",3,13,"standard","2021-07-03T00:00:00.000Z","[3507,1376,3507,1376,1376,1376,1376,9905,9905,9905,9905,9905,3506,3506,3506,3506,3506,3458,3458,3458,3458,3458,3507,3507,3507]","[4710,3535,2532,4712,1725,4710,2532,4712,3535,1725,4710,2532,4712,3535,1725,4710,2532,4712,3535,1725,4710,2532,4712,3535,1725]",4888
29205,14211,"VCT Brazil 2021 - Stage 3 Challengers 1","Icebox",2564,"Sharks Esports",3690,"NOORG 2.0",13,10,"standard","2021-07-03T00:00:00.000Z","[2833,211,211,211,211,211,1501,1501,1501,1501,1501,1971,1971,1971,1971,1971,2833,2833,2833,2833,307,307,307,307,307]","[2366,9831,5580,2457,2366,1506,9831,5580,2457,2366,1506,9831,5580,2457,2366,1506,9831,5580,2457,1506,9831,5580,2457,2366,1506]",4888
29380,14272,"VCT North America 2021 - Stage 3 Challengers 1 - Open Qualifier","Split",75,"Team Envy",215,"T1",5,13,"standard","2021-07-03T00:00:00.000Z","[2483,3211,3211,3211,3211,3211,2841,2841,2841,2841,2841,2483,2483,2483,2483,398,398,398,398,398,2398,2398,2398,2398,2398]","[1038,1038,3773,7800,2464,474,1038,3773,7800,2464,474,3773,7800,2464,474,1038,3773,7800,2464,474,1038,3773,7800,2464,474]",4888
29379,14271,"VCT North America 2021 - Stage 3 Challengers 1 - Open Qualifier","Breeze",603,"XSET",3771,"DarkZero Esports",13,9,"standard","2021-07-03T00:00:00.000Z","[3346,1710,1710,1710,1710,3582,3582,3582,3582,3582,3346,3346,1710,3346,494,3346,3062,3062,3062,3062,3062,494,494,494,494]","[1711,673,1711,1851,3015,421,673,1711,1851,3015,421,673,421,1851,3015,3015,421,673,1711,1851,3015,421,673,1711,1851]",4888
29111,14179,"VCT LATAM South 2021 - Stage 3 Challengers 1","Icebox",683,"9z Team",976,"KRÜ Esports",5,13,"standard","2021-07-03T00:00:00.000Z","[3507,9905,9905,9905,9905,9905,1376,1376,1376,1376,1376,3458,3458,3458,3458,3458,3506,3506,3506,3506,3506,3507,3507,3507,3507]","[4710,1725,4712,3535,4710,2532,1725,4712,3535,2532,4710,1725,4712,3535,2532,4710,1725,4712,3535,2532,4710,1725,4712,3535,2532]",4888
29204,14210,"VCT Brazil 2021 - Stage 3 Challengers 1","Bind",1264,"FURIA Esports",1302,"SLICK",13,4,"standard","2021-07-03T00:00:00.000Z","[2423,2423,2423,2752,2752,2752,2752,2752,6039,6039,6039,6039,6039,2749,2749,2749,2749,2749,3203,3203,3203,3203,3203,2423,2423]","[4748,4577,59,4748,4580,1159,4577,59,4748,4580,1159,4577,59,4748,4580,1159,4577,59,4748,4580,1159,4577,59,4580,1159]",4888
29376,14270,"VCT North America 2021 - Stage 3 Challengers 1 - Open Qualifier","Haven",388,"Sentinels",2954,"Soniqs",13,5,"standard","2021-07-03T00:00:00.000Z","[893,3033,3033,3033,3033,1485,1485,1485,1485,1485,893,893,893,893,724,724,724,724,724,1614,1614,1614,1614,1614,3033]","[2497,246,2497,2422,2558,192,246,2497,2422,2558,192,246,2422,2558,2558,2422,2497,246,192,2558,2422,2497,246,192,192]",4888
29322,14251,"VCT LATAM South 2021 - Stage 3 Challengers 1","Split",557,"Australs",943,"Kaos Latin Gamers",13,2,"standard","2021-07-03T00:00:00.000Z","[3531,6414,6414,6414,6414,6414,3532,3532,3532,3532,3532,6415,6415,6415,6415,6415,3421,3421,3421,3421,3421,3531,3531,3531,3531]","[3541,14764,5709,4719,3544,3541,14764,5709,4719,3544,3541,14764,5709,4719,3544,3541,14764,5709,4719,3544,3541,14764,5709,4719,3544]",4888
29378,14271,"VCT North America 2021 - Stage 3 Challengers 1 - Open Qualifier","Ascent",603,"XSET",3771,"DarkZero Esports",10,13,"standard","2021-07-03T00:00:00.000Z","[3582,3346,3346,3346,3346,3346,1710,1710,1710,1710,1710,3582,3582,3582,3582,3062,3062,3062,3062,3062,494,494,494,494,494]","[3015,421,673,1711,1851,3015,421,673,1711,1851,3015,421,673,1711,1851,421,673,1711,1851,3015,421,673,1711,1851,3015]",4888
29201,14209,"VCT Brazil 2021 - Stage 3 Challengers 1","Haven",53,"Team Vikings",1380,"Stars Horizon",13,9,"standard","2021-07-03T00:00:00.000Z","[194,2294,2294,2294,2294,2294,1877,1877,1877,1877,1877,3105,3105,3105,3105,3105,2895,2895,2895,2895,2895,194,194,194,194]","[6038,622,739,4747,6037,6038,622,739,4747,6037,6038,622,739,4747,6037,6038,622,739,4747,6037,6038,622,739,4747,6037]",4888
29375,14270,"VCT North America 2021 - Stage 3 Challengers 1 - Open Qualifier","Bind",388,"Sentinels",2954,"Soniqs",13,5,"standard","2021-07-03T00:00:00.000Z","[724,724,724,724,724,3033,1614,1614,1614,1614,1614,3033,3033,3033,1485,1485,1485,1485,1485,893,893,893,893,893,3033]","[2558,2497,2422,246,192,2497,2558,2497,2422,246,192,2422,246,192,2558,2497,2422,246,192,2558,2497,2422,246,192,2558]",4888
29321,14251,"VCT LATAM South 2021 - Stage 3 Challengers 1","Ascent",557,"Australs",943,"Kaos Latin Gamers",13,10,"standard","2021-07-03T00:00:00.000Z","[3421,6415,6415,6415,6415,6415,3532,3532,3532,3532,3532,6414,6414,6414,6414,6414,3531,3531,3531,3531,3531,3421,3421,3421,3421]","[3544,14764,3544,5709,4719,3541,14764,3544,5709,4719,3541,14764,3544,5709,4719,3541,14764,3544,5709,4719,3541,14764,5709,4719,3541]",4888
29377,14271,"VCT North America 2021 - Stage 3 Challengers 1 - Open Qualifier","Icebox",603,"XSET",3771,"DarkZero Esports",13,9,"standard","2021-07-03T00:00:00.000Z","[494,3582,3582,3582,3582,3582,1710,1710,1710,1710,1710,3062,494,3062,3062,3062,3062,3346,3346,3346,3346,3346,494,494,494]","[1851,421,1711,673,1851,3015,421,1711,673,1851,3015,421,3015,1711,673,1851,3015,421,1711,673,1851,3015,421,1711,673]",4888
